Timestamp,Device ID,Device Type,Installation Date,Location ID,City,Region,Latitude,Longitude,Traffic Volume,Air Quality Index (AQI),Noise Level,Energy Consumption (kWh),Water Usage (liters),Temperature (°C),Humidity (%),Device Status,Maintenance Date,Power Outage Hours (per month),Incident Reports,Public WiFi Users,Connectivity Uptime (%),Smart Parking Spots,Road Quality Index,Device Manufacturer,Firmware Version
10-12-2024 20:07,D1839,Pollution Sensor,22-12-2023,L0198,New York,Brooklyn,-5.992024,-115.95959,951,23,80 dB,47.32,3105,22.5,51,Under Maintenance,21-02-2024,46,5,222,94.25,19,72,SmartIoT,v1.2
10-12-2024 19:48,D1840,Public WiFi,06-08-2023,L0909,New York,Manhattan,-1.317589,149.471368,951,137,100 dB,24.92,3105,1.5,20,Inactive,16-11-2023,42,3,491,91.69,19,72,UrbanTech,v2.0
10-12-2024 19:56,D1841,Public WiFi,03-02-2020,L0008,Chicago,Lincoln Park,-16.221652,-148.111104,951,137,98 dB,14.65,3105,-1.5,45,Active,16-11-2023,29,3,445,98.94,19,72,GreenTech,v1.0
10-12-2024 19:31,D1842,Public WiFi,21-02-2024,L0572,New York,Brooklyn,-10.603995,-151.155947,951,137,59 dB,19.26,3105,31.8,25,Under Maintenance,24-09-2023,13,4,441,95.23,19,72,DeviceCorp,v1.1
10-12-2024 19:48,D1843,Pollution Sensor,24-02-2023,L0375,Chicago,Lincoln Park,11.564552,102.761195,951,193,73 dB,17.9,3105,39.1,36,Under Maintenance,22-06-2024,37,7,222,97.11,19,72,DeviceCorp,v2.1
10-12-2024 20:02,D1844,Public WiFi,24-01-2023,L0593,San Francisco,Mission District,89.752887,43.328625,951,137,95 dB,33.79,3105,29.6,73,Inactive,16-11-2023,11,3,16,93.35,19,72,UrbanTech,v1.1
10-12-2024 19:54,D1845,Pollution Sensor,07-09-2022,L0618,Miami,South Beach,-6.659775,131.995595,951,201,81 dB,46.93,3105,-1.8,61,Active,16-11-2023,20,6,222,99.68,19,72,DeviceCorp,v1.0
10-12-2024 19:47,D1846,Public WiFi,28-05-2024,L0595,San Francisco,Mission District,-49.352426,-22.999412,951,137,97 dB,43.86,3105,14,50,Active,16-11-2023,10,2,358,94.08,19,72,SmartIoT,v1.2
10-12-2024 19:48,D1847,Traffic Light,13-01-2020,L0446,Miami,South Beach,34.167673,51.075811,1985,137,64 dB,1.35,3105,-1.3,56,Active,16-11-2023,42,1,222,96.06,19,40,GreenTech,v1.0
10-12-2024 19:23,D1848,Parking Sensor,20-06-2021,L0496,Chicago,Lincoln Park,38.267275,7.703338,951,137,89 dB,48.39,3105,34.8,67,Inactive,16-11-2023,43,5,222,99.86,20,72,GreenTech,v2.0
10-12-2024 19:18,D1849,Parking Sensor,03-07-2024,L0776,Chicago,The Loop,41.724369,122.991397,951,137,66 dB,28.29,3105,24.4,76,Active,16-11-2023,9,3,222,95.36,10,72,SmartIoT,v2.0
10-12-2024 20:02,D1850,Public WiFi,05-11-2024,L0478,Los Angeles,Downtown,-30.377769,-131.432929,951,137,80 dB,4.61,3105,11.3,45,Inactive,16-11-2023,17,5,421,93.1,19,72,UrbanTech,v2.0
10-12-2024 20:05,D1851,Pollution Sensor,25-10-2021,L0159,Houston,Midtown,2.221799,-4.452588,951,262,55 dB,24.43,3105,16.6,72,Under Maintenance,11-10-2023,24,8,222,92.69,19,72,SmartIoT,v1.1
10-12-2024 19:25,D1852,Pollution Sensor,10-09-2021,L0677,New York,Manhattan,76.26429,-16.042511,951,136,89 dB,24.37,3105,13.9,96,Inactive,16-11-2023,8,2,222,94.74,19,72,DeviceCorp,v1.2
10-12-2024 19:43,D1853,Public WiFi,08-01-2020,L0978,Seattle,Capitol Hill,-12.131695,2.283682,951,137,88 dB,21.71,3105,6.5,75,Active,16-11-2023,34,3,244,98.63,19,72,DeviceCorp,v1.0
10-12-2024 19:42,D1854,Smart Meter,09-04-2021,L0901,Chicago,Lincoln Park,-44.075428,121.135976,951,104,92 dB,12.93,600,17.9,63,Inactive,16-11-2023,2,4,222,90.12,19,72,GreenTech,v1.2
10-12-2024 19:44,D1855,Traffic Light,26-04-2022,L0862,Los Angeles,Downtown,50.635241,-9.352892,858,137,95 dB,47.79,3105,34.6,30,Inactive,16-11-2023,4,10,222,96.56,19,86,DeviceCorp,v2.1
10-12-2024 19:48,D1856,Smart Meter,18-09-2020,L0574,New York,Brooklyn,64.93296,115.522419,951,2,94 dB,11.67,205,36,28,Active,16-11-2023,32,7,222,90.94,19,72,GreenTech,v1.2
10-12-2024 19:57,D1857,Traffic Light,06-09-2021,L0172,Seattle,Pioneer Square,-80.411778,115.651502,1319,137,90 dB,49.67,3105,8.8,74,Active,16-11-2023,19,1,222,94.12,19,62,GreenTech,v2.0
10-12-2024 19:32,D1858,Traffic Light,03-01-2023,L0854,Chicago,Lincoln Park,-49.039224,-56.476931,461,137,62 dB,36.73,3105,24.3,34,Under Maintenance,09-02-2024,50,8,222,92,19,27,GreenTech,v2.0
10-12-2024 19:44,D1859,Smart Meter,05-09-2023,L0703,Houston,Downtown,-64.499187,39.130928,951,188,69 dB,30.72,4613,-7.5,43,Inactive,16-11-2023,31,5,222,92.26,19,72,UrbanTech,v1.0
10-12-2024 19:43,D1860,Parking Sensor,01-05-2022,L0617,Seattle,Pioneer Square,55.925968,-85.063672,951,137,72 dB,33.14,3105,-9.8,83,Inactive,16-11-2023,15,4,222,95.74,22,72,GreenTech,v2.1
10-12-2024 20:07,D1861,Traffic Light,26-03-2021,L0654,Seattle,Pioneer Square,-11.15307,-170.792231,161,137,66 dB,30.86,3105,2.7,78,Inactive,16-11-2023,49,8,222,98.57,19,42,UrbanTech,v1.0
10-12-2024 20:12,D1862,Traffic Light,16-05-2021,L0800,Chicago,Lincoln Park,-26.698595,73.091444,977,137,84 dB,36.32,3105,14.7,97,Inactive,16-11-2023,24,9,222,99.84,19,55,SmartIoT,v1.2
10-12-2024 19:51,D1863,Public WiFi,28-06-2021,L0394,New York,Manhattan,-16.807635,-22.995977,951,137,73 dB,26.93,3105,27.6,69,Inactive,16-11-2023,11,1,373,92.06,19,72,UrbanTech,v1.0
10-12-2024 19:31,D1864,Public WiFi,18-11-2021,L0771,New York,Manhattan,-57.809627,20.362152,951,137,86 dB,14.88,3105,13,80,Inactive,16-11-2023,49,5,31,91.11,19,72,GreenTech,v2.1
10-12-2024 20:06,D1865,Public WiFi,02-08-2022,L0857,Chicago,The Loop,-67.735834,41.119526,951,137,56 dB,14.1,3105,17.3,94,Under Maintenance,29-05-2024,8,2,331,95.75,19,72,GreenTech,v2.1
10-12-2024 20:03,D1866,Pollution Sensor,20-06-2024,L0763,San Francisco,Mission District,-29.777549,-5.516502,951,121,80 dB,21.98,3105,-5.8,36,Active,16-11-2023,50,6,222,99.21,19,72,GreenTech,v2.1
10-12-2024 19:28,D1867,Public WiFi,03-12-2020,L0401,Los Angeles,Downtown,-47.643287,-71.680712,951,137,58 dB,40.78,3105,10.9,41,Active,16-11-2023,9,6,257,95.8,19,72,DeviceCorp,v1.1
10-12-2024 19:30,D1868,Smart Meter,07-08-2024,L0803,Houston,Midtown,37.47384,-174.756194,951,38,61 dB,47.79,1980,28.4,33,Active,16-11-2023,21,2,222,98.28,19,72,UrbanTech,v1.2
10-12-2024 19:47,D1869,Traffic Light,13-04-2020,L0055,New York,Manhattan,-24.705818,-126.092978,1722,137,58 dB,35.92,3105,8.4,68,Under Maintenance,21-06-2024,29,8,222,93.63,19,74,UrbanTech,v1.0
10-12-2024 19:31,D1870,Smart Meter,01-10-2020,L0524,Miami,Brickell,-83.077459,129.350641,951,147,73 dB,44.65,5608,9.3,80,Under Maintenance,22-03-2024,9,7,222,93.62,19,72,DeviceCorp,v1.2
10-12-2024 20:00,D1871,Smart Meter,19-11-2021,L0282,Houston,Downtown,-41.37583,41.518591,951,109,100 dB,35.93,6969,33.5,88,Inactive,16-11-2023,27,10,222,93.1,19,72,SmartIoT,v1.0
10-12-2024 19:54,D1872,Pollution Sensor,16-04-2023,L0634,Miami,South Beach,53.557456,-131.89098,951,205,74 dB,45.56,3105,7.8,80,Inactive,16-11-2023,48,6,222,92.94,19,72,DeviceCorp,v2.1
10-12-2024 19:16,D1873,Smart Meter,04-09-2021,L0894,Miami,South Beach,-36.959867,-168.304258,951,277,86 dB,19.98,1417,-8.2,98,Active,16-11-2023,39,9,222,91.19,19,72,UrbanTech,v1.1
10-12-2024 19:55,D1874,Smart Meter,04-02-2024,L0738,Seattle,Pioneer Square,80.613051,-168.408549,951,242,99 dB,45.53,2066,37.2,87,Inactive,16-11-2023,5,2,222,90.36,19,72,SmartIoT,v2.1
10-12-2024 20:12,D1875,Pollution Sensor,02-12-2020,L0220,Houston,Downtown,-6.185934,-38.216862,951,2,66 dB,10.69,3105,21.1,56,Inactive,16-11-2023,43,6,222,95.39,19,72,DeviceCorp,v2.1
10-12-2024 20:08,D1876,Public WiFi,09-04-2022,L0135,Houston,Downtown,-74.95163,14.823452,951,137,60 dB,47.39,3105,5.3,87,Inactive,16-11-2023,32,9,265,90.46,19,72,UrbanTech,v2.1
10-12-2024 19:34,D1877,Public WiFi,15-01-2023,L0522,San Francisco,Financial District,75.795664,-59.676075,951,137,74 dB,19.21,3105,8,80,Inactive,16-11-2023,12,5,20,96.13,19,72,DeviceCorp,v1.1
10-12-2024 19:33,D1878,Smart Meter,01-06-2022,L0054,New York,Brooklyn,-7.392556,120.646195,951,16,70 dB,48.71,3192,31.9,89,Inactive,16-11-2023,4,4,222,90.4,19,72,UrbanTech,v1.0
10-12-2024 19:23,D1879,Parking Sensor,22-02-2024,L0247,San Francisco,Financial District,85.054584,57.491942,951,137,92 dB,1.1,3105,29.1,83,Inactive,16-11-2023,6,9,222,97.61,3,72,GreenTech,v2.1
10-12-2024 19:19,D1880,Traffic Light,11-12-2021,L0529,Seattle,Pioneer Square,40.57181,18.855334,39,137,61 dB,42.18,3105,38.5,20,Active,16-11-2023,46,1,222,98.26,19,93,UrbanTech,v2.1
10-12-2024 19:15,D1881,Public WiFi,21-06-2021,L0740,Los Angeles,Downtown,59.648304,120.090428,951,137,85 dB,19.84,3105,12.2,22,Active,16-11-2023,2,1,390,95.86,19,72,UrbanTech,v1.2
10-12-2024 19:24,D1882,Pollution Sensor,23-03-2023,L0005,Chicago,The Loop,22.748557,0.362987,951,155,74 dB,23.26,3105,-5.1,98,Inactive,16-11-2023,24,4,222,92.65,19,72,SmartIoT,v1.2
10-12-2024 20:12,D1883,Pollution Sensor,12-05-2023,L0211,New York,Manhattan,-16.196864,-32.19617,951,31,97 dB,29.31,3105,-3,79,Under Maintenance,27-08-2024,50,4,222,95.89,19,72,SmartIoT,v1.0
10-12-2024 20:08,D1884,Parking Sensor,10-09-2020,L0238,Miami,South Beach,-1.493786,-19.290957,951,137,74 dB,11.47,3105,-9,49,Inactive,16-11-2023,38,6,222,91.94,31,72,SmartIoT,v1.0
10-12-2024 20:01,D1885,Pollution Sensor,07-03-2021,L0437,Seattle,Capitol Hill,82.120414,14.630703,951,45,100 dB,28.12,3105,23.7,39,Inactive,16-11-2023,21,6,222,91.65,19,72,UrbanTech,v1.0
10-12-2024 19:45,D1886,Pollution Sensor,26-07-2022,L0170,Chicago,The Loop,13.624316,35.341714,951,179,89 dB,27.15,3105,33.3,73,Under Maintenance,27-01-2023,17,5,222,97.7,19,72,SmartIoT,v1.2
10-12-2024 19:35,D1887,Smart Meter,28-12-2021,L0960,Los Angeles,Downtown,-60.730473,49.313819,951,85,76 dB,8.97,9902,-4.1,66,Inactive,16-11-2023,14,4,222,99.61,19,72,UrbanTech,v1.2
10-12-2024 19:21,D1888,Public WiFi,16-03-2024,L0664,Los Angeles,Hollywood,83.004394,-169.55516,951,137,62 dB,27.02,3105,14.6,81,Active,16-11-2023,13,5,282,98.43,19,72,DeviceCorp,v2.0
10-12-2024 19:49,D1889,Traffic Light,22-07-2023,L0810,Miami,South Beach,20.611936,-178.166607,529,137,56 dB,28.77,3105,26.1,80,Active,16-11-2023,28,1,222,90.25,19,63,GreenTech,v1.0
10-12-2024 20:10,D1890,Public WiFi,10-06-2022,L0211,Chicago,Lincoln Park,-68.151167,26.015355,951,137,90 dB,49.38,3105,-3.8,87,Active,16-11-2023,41,1,273,92.33,19,72,UrbanTech,v2.0
10-12-2024 20:07,D1891,Public WiFi,12-11-2020,L0348,Miami,South Beach,-23.464616,170.964163,951,137,73 dB,19.71,3105,29.7,52,Under Maintenance,15-01-2024,38,10,373,98.15,19,72,UrbanTech,v2.1
10-12-2024 19:57,D1892,Parking Sensor,22-05-2022,L0493,New York,Brooklyn,17.06866,105.424587,951,137,66 dB,44.95,3105,-4.9,64,Under Maintenance,02-10-2024,24,9,222,91.03,14,72,SmartIoT,v1.0
10-12-2024 19:14,D1893,Smart Meter,09-02-2023,L0469,Seattle,Capitol Hill,26.902891,-161.736731,951,158,80 dB,34.13,9456,30,98,Active,16-11-2023,41,2,222,97.51,19,72,UrbanTech,v2.1
10-12-2024 19:58,D1894,Traffic Light,19-02-2022,L0078,Los Angeles,Downtown,33.164704,29.177803,17,137,96 dB,16.25,3105,-1.6,86,Active,16-11-2023,3,8,222,98.4,19,74,SmartIoT,v1.0
10-12-2024 19:21,D1895,Traffic Light,24-02-2021,L0119,New York,Manhattan,46.458987,-125.051242,1259,137,83 dB,17.99,3105,9.1,75,Under Maintenance,21-03-2023,47,8,222,98.69,19,52,DeviceCorp,v2.0
10-12-2024 19:19,D1896,Traffic Light,21-04-2021,L0924,San Francisco,Financial District,57.072597,-52.563832,1628,137,92 dB,22.37,3105,-8.8,54,Active,16-11-2023,5,10,222,95.55,19,85,DeviceCorp,v1.2
10-12-2024 20:08,D1897,Pollution Sensor,17-08-2024,L0301,Miami,Brickell,42.484678,46.170049,951,225,64 dB,7.48,3105,1.6,63,Inactive,16-11-2023,21,4,222,97.82,19,72,GreenTech,v1.0
10-12-2024 19:37,D1898,Traffic Light,04-01-2022,L0219,Los Angeles,Hollywood,23.196157,85.246779,1138,137,50 dB,35.45,3105,17.4,84,Active,16-11-2023,7,1,222,99.35,19,25,GreenTech,v1.0
10-12-2024 19:35,D1899,Traffic Light,22-09-2024,L0350,New York,Brooklyn,66.08247,139.522738,1604,137,81 dB,36.59,3105,1.7,61,Inactive,16-11-2023,29,4,222,95.79,19,23,GreenTech,v1.0
10-12-2024 20:05,D1900,Public WiFi,01-01-2023,L0014,Chicago,The Loop,-76.610529,46.349404,951,137,61 dB,48.6,3105,23.6,61,Active,16-11-2023,41,2,175,95.66,19,72,DeviceCorp,v2.0
10-12-2024 19:48,D1901,Public WiFi,29-09-2022,L0754,Chicago,The Loop,-2.381979,168.673411,951,137,82 dB,40.42,3105,-2.3,34,Active,16-11-2023,38,9,423,97.78,19,72,DeviceCorp,v1.2
10-12-2024 19:53,D1902,Pollution Sensor,11-04-2024,L0693,Miami,Brickell,-10.545619,-26.058082,951,240,63 dB,1.41,3105,5.8,30,Under Maintenance,18-07-2023,14,8,222,90.59,19,72,SmartIoT,v1.2
10-12-2024 20:05,D1903,Pollution Sensor,08-11-2024,L0370,San Francisco,Financial District,61.052269,40.293418,951,136,68 dB,10.29,3105,31,60,Inactive,16-11-2023,8,8,222,95.47,19,72,GreenTech,v1.1
10-12-2024 19:44,D1904,Smart Meter,17-06-2023,L0856,Miami,Brickell,-47.198429,-1.082699,951,215,52 dB,20.56,8985,6.6,50,Active,16-11-2023,29,7,222,98.91,19,72,SmartIoT,v1.0
10-12-2024 19:18,D1905,Public WiFi,19-10-2024,L0501,Seattle,Capitol Hill,88.410582,73.118041,951,137,81 dB,3.13,3105,15.1,90,Under Maintenance,14-04-2023,14,2,387,97.23,19,72,GreenTech,v2.0
10-12-2024 19:52,D1906,Traffic Light,09-07-2021,L0134,Los Angeles,Downtown,-75.285717,-53.892298,1638,137,91 dB,8.3,3105,3.8,38,Under Maintenance,01-07-2024,14,6,222,92.45,19,54,UrbanTech,v2.1
10-12-2024 19:49,D1907,Smart Meter,08-02-2023,L0644,Los Angeles,Hollywood,-37.282784,86.939225,951,200,98 dB,14.54,4746,6.5,96,Inactive,16-11-2023,48,2,222,99.51,19,72,GreenTech,v1.1
10-12-2024 19:57,D1908,Public WiFi,30-05-2020,L0729,Houston,Midtown,-15.706457,-44.961255,951,137,97 dB,14.11,3105,31.5,29,Under Maintenance,02-03-2023,39,1,416,97.69,19,72,UrbanTech,v1.1
10-12-2024 19:46,D1909,Pollution Sensor,13-07-2024,L0723,New York,Brooklyn,-16.38255,101.559217,951,70,72 dB,49.53,3105,5.1,63,Active,16-11-2023,38,7,222,98.76,19,72,SmartIoT,v1.0
10-12-2024 19:27,D1910,Parking Sensor,15-06-2024,L0261,New York,Manhattan,9.864954,121.606906,951,137,95 dB,1.42,3105,16,98,Under Maintenance,19-02-2023,5,9,222,95.59,49,72,SmartIoT,v2.0
10-12-2024 19:33,D1911,Pollution Sensor,02-01-2024,L0070,Houston,Midtown,15.608081,63.79157,951,277,89 dB,10.5,3105,-9,72,Inactive,16-11-2023,10,2,222,98.61,19,72,DeviceCorp,v1.2
10-12-2024 20:10,D1912,Traffic Light,10-01-2024,L0746,Houston,Midtown,-19.246543,173.588345,490,137,60 dB,44.76,3105,29.3,38,Active,16-11-2023,5,3,222,98.27,19,41,DeviceCorp,v1.0
10-12-2024 20:06,D1913,Traffic Light,26-06-2024,L0770,New York,Brooklyn,-14.332527,8.367574,1487,137,54 dB,5.22,3105,11.6,50,Under Maintenance,24-03-2024,22,6,222,91.17,19,61,DeviceCorp,v1.0
10-12-2024 19:45,D1914,Smart Meter,14-08-2022,L0981,Houston,Downtown,24.13962,63.09856,951,92,95 dB,8.99,9382,23.5,26,Inactive,16-11-2023,1,1,222,94.28,19,72,SmartIoT,v2.0
10-12-2024 20:04,D1915,Smart Meter,27-10-2024,L0096,Seattle,Pioneer Square,-28.559527,-88.095626,951,7,95 dB,30.59,8694,15.3,83,Inactive,16-11-2023,34,9,222,93.11,19,72,SmartIoT,v2.0
10-12-2024 19:59,D1916,Smart Meter,28-09-2020,L0052,Seattle,Capitol Hill,75.511746,136.749247,951,279,63 dB,45.31,8563,19.4,30,Under Maintenance,10-11-2024,25,4,222,91.49,19,72,GreenTech,v1.2
10-12-2024 19:48,D1917,Traffic Light,11-03-2021,L0853,New York,Manhattan,-33.340159,172.324006,618,137,52 dB,21.43,3105,-0.2,51,Under Maintenance,06-09-2023,13,10,222,95.33,19,38,UrbanTech,v2.0
10-12-2024 19:37,D1918,Pollution Sensor,10-09-2023,L0493,Chicago,The Loop,-89.26625,-157.222618,951,155,62 dB,38.38,3105,33.9,64,Active,16-11-2023,29,4,222,98.03,19,72,GreenTech,v1.0
10-12-2024 19:28,D1919,Parking Sensor,04-08-2020,L0793,Seattle,Capitol Hill,-42.965879,-136.743206,951,137,70 dB,29.78,3105,-1.7,86,Under Maintenance,27-11-2023,40,8,222,97.48,44,72,DeviceCorp,v2.1
10-12-2024 19:44,D1920,Traffic Light,03-08-2022,L0909,Los Angeles,Downtown,-18.684229,-178.314854,56,137,75 dB,32.06,3105,1,41,Active,16-11-2023,14,1,222,99.3,19,33,SmartIoT,v2.0
10-12-2024 19:46,D1921,Public WiFi,23-06-2022,L0043,New York,Manhattan,-75.63939,57.875639,951,137,88 dB,44.8,3105,-8.3,88,Active,16-11-2023,22,3,349,92.16,19,72,GreenTech,v2.0
10-12-2024 19:39,D1922,Smart Meter,20-01-2022,L0535,San Francisco,Mission District,86.634374,-171.553379,951,68,99 dB,26.19,1514,36.1,49,Active,16-11-2023,46,8,222,92.03,19,72,UrbanTech,v2.1
10-12-2024 19:26,D1923,Traffic Light,21-08-2022,L0940,New York,Brooklyn,-24.79994,-7.514771,381,137,58 dB,4.79,3105,-8.3,55,Inactive,16-11-2023,13,7,222,91.2,19,56,SmartIoT,v1.1
10-12-2024 19:31,D1924,Traffic Light,02-09-2022,L0663,New York,Brooklyn,-48.258391,131.588461,661,137,84 dB,14.38,3105,0,88,Under Maintenance,03-03-2024,43,7,222,92.37,19,30,DeviceCorp,v1.1
10-12-2024 19:55,D1925,Public WiFi,20-10-2024,L0060,New York,Brooklyn,46.674786,-59.396228,951,137,81 dB,9.1,3105,-2.8,99,Under Maintenance,06-11-2024,36,1,0,99.12,19,72,DeviceCorp,v1.1
10-12-2024 19:39,D1926,Smart Meter,02-12-2022,L0150,Houston,Midtown,19.671348,-1.050103,951,117,52 dB,39.3,614,35.4,64,Inactive,16-11-2023,4,1,222,94.88,19,72,DeviceCorp,v1.2
10-12-2024 19:18,D1927,Parking Sensor,05-06-2020,L0681,Houston,Midtown,-9.866221,78.516437,951,137,90 dB,49.36,3105,23.6,40,Active,16-11-2023,11,1,222,94.49,49,72,SmartIoT,v2.1
10-12-2024 19:47,D1928,Pollution Sensor,07-10-2022,L0105,New York,Brooklyn,73.538871,-30.058528,951,59,56 dB,36.17,3105,26.7,86,Active,16-11-2023,30,2,222,92.3,19,72,DeviceCorp,v2.1
10-12-2024 19:32,D1929,Pollution Sensor,29-04-2022,L0639,San Francisco,Mission District,-13.315707,-165.30521,951,141,84 dB,32.37,3105,2.1,26,Active,16-11-2023,15,0,222,94.26,19,72,GreenTech,v1.1
10-12-2024 19:56,D1930,Parking Sensor,10-12-2023,L0814,Houston,Midtown,47.545293,-125.689199,951,137,73 dB,4.87,3105,9.8,48,Under Maintenance,01-07-2024,7,5,222,99.48,13,72,SmartIoT,v1.1
10-12-2024 19:58,D1931,Parking Sensor,14-07-2023,L0187,New York,Manhattan,-35.18539,-65.941225,951,137,62 dB,46.28,3105,18.4,79,Inactive,16-11-2023,21,0,222,92.91,46,72,SmartIoT,v1.0
10-12-2024 19:22,D1932,Pollution Sensor,03-01-2023,L0492,Chicago,Lincoln Park,-11.959795,-69.701666,951,274,71 dB,35.06,3105,3.5,100,Active,16-11-2023,32,5,222,92.35,19,72,DeviceCorp,v1.2
10-12-2024 19:14,D1933,Smart Meter,09-09-2021,L0416,Los Angeles,Hollywood,45.963432,-24.636747,951,82,97 dB,10.04,5831,-4.7,87,Active,16-11-2023,22,2,222,95.86,19,72,UrbanTech,v1.1
10-12-2024 19:46,D1934,Smart Meter,10-12-2019,L0358,Seattle,Pioneer Square,58.128565,-126.634147,951,125,61 dB,1.09,5338,-3.9,57,Inactive,16-11-2023,39,9,222,99.45,19,72,SmartIoT,v1.0
10-12-2024 19:24,D1935,Pollution Sensor,22-03-2023,L0316,Los Angeles,Hollywood,39.06037,-25.086429,951,3,83 dB,48.46,3105,-9,62,Under Maintenance,26-11-2023,20,3,222,99.03,19,72,SmartIoT,v2.1
10-12-2024 20:08,D1936,Public WiFi,19-06-2022,L0975,San Francisco,Mission District,60.126064,-79.660216,951,137,69 dB,31.9,3105,14.6,62,Inactive,16-11-2023,35,9,44,93.62,19,72,DeviceCorp,v1.2
10-12-2024 19:31,D1937,Pollution Sensor,09-11-2024,L0247,New York,Manhattan,-57.299314,-66.910547,951,107,56 dB,32.31,3105,27.3,54,Under Maintenance,07-07-2024,17,4,222,92.56,19,72,GreenTech,v1.0
10-12-2024 20:03,D1938,Parking Sensor,18-04-2022,L0020,San Francisco,Mission District,0.023025,32.946556,951,137,63 dB,43.06,3105,5.7,76,Inactive,16-11-2023,43,10,222,95.31,20,72,DeviceCorp,v2.0
10-12-2024 20:02,D1939,Traffic Light,20-05-2023,L0459,Houston,Downtown,-48.632264,-173.337138,548,137,100 dB,1.06,3105,1.8,47,Inactive,16-11-2023,40,8,222,95.74,19,90,GreenTech,v2.1
10-12-2024 19:59,D1940,Pollution Sensor,31-03-2020,L0620,Seattle,Pioneer Square,-47.938135,5.930782,951,99,86 dB,25.75,3105,32.1,78,Active,16-11-2023,50,0,222,95.34,19,72,DeviceCorp,v1.0
10-12-2024 19:21,D1941,Parking Sensor,26-05-2024,L0135,Houston,Midtown,-22.125365,53.544035,951,137,54 dB,48.72,3105,4.8,21,Active,16-11-2023,44,4,222,90.4,4,72,SmartIoT,v1.2
10-12-2024 19:15,D1942,Traffic Light,16-08-2024,L0490,Miami,South Beach,-68.156142,9.546866,564,137,60 dB,27.16,3105,18.3,92,Active,16-11-2023,27,6,222,99.15,19,93,SmartIoT,v1.2
10-12-2024 20:09,D1943,Pollution Sensor,27-12-2019,L0574,Houston,Downtown,-53.051668,152.634713,951,185,66 dB,6.8,3105,21.8,73,Under Maintenance,19-01-2023,16,0,222,97.81,19,72,UrbanTech,v2.1
10-12-2024 19:26,D1944,Public WiFi,30-04-2022,L0231,Chicago,Lincoln Park,-56.870787,-44.589623,951,137,78 dB,27.5,3105,2.5,87,Active,16-11-2023,27,4,167,93.63,19,72,SmartIoT,v1.0
10-12-2024 19:41,D1945,Traffic Light,19-10-2020,L0757,Houston,Midtown,74.408126,-87.202395,948,137,63 dB,19.03,3105,11.4,53,Active,16-11-2023,29,9,222,93.05,19,25,GreenTech,v2.1
10-12-2024 19:53,D1946,Public WiFi,07-12-2020,L0830,Houston,Downtown,58.825139,150.49107,951,137,80 dB,8.84,3105,-0.2,95,Under Maintenance,29-04-2024,2,8,117,98.82,19,72,GreenTech,v2.1
10-12-2024 19:54,D1947,Public WiFi,05-03-2024,L0289,New York,Brooklyn,-79.385648,-62.438167,951,137,70 dB,47.83,3105,12.4,73,Active,16-11-2023,23,7,127,97.83,19,72,GreenTech,v1.1
10-12-2024 20:03,D1948,Pollution Sensor,06-09-2023,L0620,Houston,Midtown,43.421153,-127.274997,951,9,74 dB,21.72,3105,19.1,47,Active,16-11-2023,21,9,222,94.83,19,72,DeviceCorp,v1.2
10-12-2024 19:51,D1949,Smart Meter,28-12-2021,L0977,Seattle,Pioneer Square,58.862316,-132.046581,951,89,75 dB,3.49,2585,18.5,25,Active,16-11-2023,37,0,222,91.1,19,72,GreenTech,v1.0
10-12-2024 19:53,D1950,Pollution Sensor,24-12-2022,L0745,San Francisco,Financial District,-44.879801,37.636391,951,27,70 dB,38.67,3105,-0.8,38,Under Maintenance,20-02-2024,0,6,222,99.84,19,72,GreenTech,v1.0
10-12-2024 19:54,D1951,Smart Meter,27-06-2023,L0836,Seattle,Pioneer Square,47.665986,-142.10235,951,251,50 dB,5.51,3013,-0.2,45,Inactive,16-11-2023,39,5,222,97.48,19,72,DeviceCorp,v2.0
10-12-2024 19:57,D1952,Parking Sensor,21-12-2021,L0822,Miami,Brickell,63.919597,29.892577,951,137,57 dB,28.75,3105,10.5,85,Inactive,16-11-2023,31,4,222,99.01,10,72,DeviceCorp,v1.2
10-12-2024 19:58,D1953,Traffic Light,21-01-2020,L0235,Miami,South Beach,-79.263983,-99.794829,1066,137,81 dB,4.99,3105,25.6,51,Inactive,16-11-2023,42,3,222,95.64,19,16,SmartIoT,v2.0
10-12-2024 19:27,D1954,Smart Meter,04-12-2020,L0861,Los Angeles,Downtown,44.018301,64.450048,951,235,63 dB,48.89,8645,2.5,48,Active,16-11-2023,24,1,222,95.84,19,72,DeviceCorp,v1.1
10-12-2024 19:42,D1955,Traffic Light,18-10-2023,L0207,Chicago,The Loop,50.917356,12.037983,1771,137,55 dB,32.2,3105,5,66,Inactive,16-11-2023,41,2,222,95.94,19,65,UrbanTech,v2.0
10-12-2024 19:17,D1956,Parking Sensor,26-03-2024,L0161,Chicago,Lincoln Park,-43.595064,40.412505,951,137,54 dB,13.59,3105,-2.1,52,Inactive,16-11-2023,44,10,222,93.5,31,72,GreenTech,v1.2
10-12-2024 19:20,D1957,Public WiFi,20-12-2022,L0058,New York,Manhattan,35.090901,-66.482344,951,137,56 dB,31.74,3105,28.6,64,Under Maintenance,01-07-2024,49,5,218,94.76,19,72,GreenTech,v1.0
